Season,H_win,ORtg_V,DRtg_V,TS_V,TOV_V,ORB_V,DRB_V,Wp100_V,ORtg_H,DRtg_H,TS_H,TOV_H,ORB_H,DRB_H,Wp100_H
2021,0,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366
2021,0,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024
2021,0,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976
2021,1,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244
2021,0,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342
2021,1,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,0,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488
2021,0,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878
2021,0,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,1,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976
2021,1,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927
2021,1,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488
2021,0,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684
2021,1,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,0,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586
2021,0,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293
2021,1,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,1,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,0,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878
2021,0,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,0,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024
2021,0,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586
2021,1,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366
2021,1,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927
2021,1,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683
2021,1,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561
2021,1,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439
2021,1,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951
2021,1,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488
2021,0,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,0,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586
2021,0,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024
2021,0,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561
2021,1,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366
2021,1,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,1,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586
2021,1,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,0,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439
2021,0,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683
2021,1,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439
2021,1,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951
2021,1,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,0,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586
2021,1,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976
2021,0,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951
2021,0,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244
2021,1,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146
2021,1,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342
2021,1,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684
2021,0,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195
2021,0,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586
2021,1,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366
2021,1,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196
2021,0,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244
2021,1,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439
2021,1,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439
2021,0,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293
2021,0,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,0,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,1,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146
2021,0,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878
2021,0,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951
2021,1,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976
2021,0,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366
2021,0,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684
2021,0,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,1,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196
2021,1,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927
2021,1,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244
2021,1,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488
2021,1,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951
2021,0,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586
2021,1,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366
2021,1,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976
2021,0,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024
2021,0,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683
2021,1,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366
2021,1,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439
2021,0,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684
2021,0,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195
2021,1,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439
2021,1,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488
2021,1,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878
2021,1,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,0,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488
2021,1,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586
2021,1,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195
2021,0,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293
2021,1,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366
2021,0,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024
2021,0,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683
2021,1,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146
2021,1,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342
2021,1,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684
2021,0,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439
2021,1,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439
2021,1,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488
2021,1,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,1,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196
2021,0,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024
2021,1,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684
2021,0,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,1,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,0,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366
2021,1,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976
2021,1,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927
2021,1,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244
2021,1,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195
2021,0,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878
2021,0,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951
2021,1,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,0,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439
2021,1,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196
2021,0,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634
2021,0,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561
2021,0,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976
2021,1,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,1,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951
2021,1,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927
2021,1,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244
2021,0,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586
2021,1,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366
2021,0,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439
2021,1,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488
2021,0,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878
2021,1,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951
2021,0,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976
2021,1,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342
2021,0,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634
2021,0,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927
2021,1,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,0,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951
2021,0,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,0,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439
2021,1,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586
2021,0,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342
2021,0,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683
2021,1,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,1,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634
2021,1,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366
2021,1,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146
2021,0,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488
2021,0,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,0,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366
2021,1,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976
2021,1,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,0,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196
2021,1,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,1,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586
2021,1,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195
2021,1,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927
2021,1,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439
2021,0,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293
2021,1,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342
2021,1,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146
2021,0,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634
2021,1,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439
2021,0,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196
2021,1,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342
2021,1,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951
2021,0,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,1,114.3,111.7,0.573,12.4,24.4,74.9,0.5609756097560976,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439
2021,0,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,1,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342
2021,1,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976
2021,1,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951
2021,1,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146
2021,1,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634
2021,0,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561
2021,1,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366
2021,0,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536
2021,0,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439
2021,0,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488,112.8,109.4,0.572,11.7,21.3,78.0,0.6341463414634146
2021,0,112.0,113.0,0.557,12.5,26.9,78.2,0.43902439024390244,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196
2021,0,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342
2021,1,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439
2021,0,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293
2021,0,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951
2021,1,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439
2021,0,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951
2021,1,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951
2021,0,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,0,113.6,112.8,0.576,12.5,23.9,75.1,0.5365853658536586,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634
2021,0,114.6,109.0,0.553,11.2,30.0,77.8,0.6829268292682927,114.5,112.1,0.59,13.2,21.9,78.3,0.5853658536585366
2021,1,106.0,113.8,0.533,12.6,23.4,75.6,0.2804878048780488,116.7,110.5,0.589,12.7,25.4,78.3,0.5975609756097561
2021,1,108.4,116.7,0.565,14.5,21.7,74.4,0.24390243902439024,112.5,106.9,0.582,13.5,22.8,78.7,0.6463414634146342
2021,1,109.9,115.3,0.561,12.5,21.3,76.0,0.36585365853658536,115.1,111.8,0.58,11.9,23.0,78.6,0.6219512195121951
2021,1,104.6,112.8,0.53,12.5,21.8,76.1,0.2926829268292683,111.9,109.7,0.571,13.2,24.0,76.5,0.5365853658536586
2021,1,112.6,116.1,0.564,12.7,25.5,76.2,0.3048780487804878,114.8,107.3,0.581,11.6,22.3,77.1,0.7804878048780488
2021,1,110.1,110.1,0.564,12.5,20.6,74.4,0.5121951219512195,110.4,110.5,0.55,12.0,25.1,78.8,0.45121951219512196
2021,0,114.4,106.9,0.578,12.4,24.0,77.3,0.6219512195121951,111.1,114.5,0.568,12.1,20.9,76.9,0.4268292682926829
2021,1,110.3,113.3,0.567,12.8,21.1,75.8,0.4024390243902439,113.7,109.1,0.584,13.4,23.5,78.0,0.6463414634146342
2021,1,113.2,113.6,0.579,11.8,20.4,78.3,0.5609756097560976,104.5,112.5,0.538,13.0,19.8,77.2,0.2682926829268293
2021,0,107.8,116.9,0.55,13.0,22.9,76.9,0.32926829268292684,112.9,110.5,0.543,11.0,28.4,75.6,0.5853658536585366
2021,0,116.5,114.9,0.581,10.8,23.0,76.9,0.524390243902439,114.1,113.7,0.572,11.6,23.3,74.8,0.524390243902439
2021,0,113.5,110.8,0.578,11.6,20.1,76.8,0.6219512195121951,112.4,112.3,0.556,11.1,23.7,75.1,0.4146341463414634
